X,Y,Z
39,13,69
39,13,68
39,13,67
39,13,66
39,13,65
39,13,64
39,13,63
39,13,62
39,13,61
39,13,60
39,13,59
39,13,58
39,13,57
39,13,56
39,13,55
39,13,54
39,13,53
39,13,52
39,13,51
39,13,50
39,13,49
39,13,48
39,13,47
39,13,46
39,13,45
39,13,44
39,13,43
39,13,42
39,13,41
39,13,40
39,13,39
39,13,38
39,13,37
39,13,36
39,13,35
39,13,34
39,13,33
39,13,32
39,13,31
39,13,30
39,13,29
39,13,28
39,13,27
39,13,26
39,13,25
39,13,24
39,13,23
39,13,22
39,13,21
39,13,20
39,13,19
39,13,18
39,13,17
39,13,16
39,13,15
39,13,14
39,13,13
39,13,12
39,13,11
39,13,10
39,13,9
39,13,8
39,13,7
39,13,6
39,13,5
39,13,4
39,13,3
39,14,124
39,14,123
39,14,122
39,14,121
39,14,120
39,14,119
39,14,118
39,14,117
39,14,116
39,14,115
39,14,114
39,14,113
39,14,112
39,14,111
39,14,110
39,14,109
39,14,108
39,14,107
39,14,106
39,14,105
39,14,104
39,14,103
39,14,102
39,14,101
39,14,100
39,14,99
39,14,98
39,14,97
39,14,96
39,14,95
39,14,94
39,14,93
39,14,92
39,14,91
39,14,90
39,14,89
39,14,88
39,14,87
39,14,86
39,14,85
39,14,84
39,14,83
39,14,82
39,14,81
39,14,80
39,14,79
39,14,78
39,14,77
39,14,76
39,14,75
39,14,74
39,14,73
39,14,72
39,14,71
39,14,70
39,14,69
39,14,68
39,14,67
39,14,66
39,14,65
39,14,64
39,14,63
39,14,62
39,14,61
39,14,60
39,14,59
39,14,58
39,14,57
39,14,56
39,14,55
39,14,54
39,14,53
39,14,52
39,14,51
39,14,50
39,14,49
39,14,48
39,14,47
39,14,46
39,14,45
39,14,44
39,14,43
39,14,42
39,14,41
39,14,40
39,14,39
39,14,38
39,14,37
39,14,36
39,14,35
39,14,34
39,14,33
39,14,32
39,14,31
39,14,30
39,14,29
39,14,28
39,14,27
39,14,26
39,14,25
39,14,24
39,14,23
39,14,22
39,14,21
39,14,20
39,14,19
39,14,18
39,14,17
39,14,16
39,14,15
39,14,14
39,14,13
39,14,12
39,14,11
39,14,10
39,14,9
39,14,8
39,14,7
39,14,6
39,14,5
39,14,4
39,14,3
39,15,124
39,15,123
39,15,122
39,15,121
39,15,120
39,15,119
39,15,118
39,15,117
39,15,116
39,15,115
39,15,114
39,15,113
39,15,112
39,15,111
39,15,110
39,15,109
39,15,108
39,15,107
39,15,106
39,15,105
39,15,104
39,15,103
39,15,102
39,15,101
39,15,100
39,15,99
39,15,98
39,15,97
39,15,96
39,15,95
39,15,94
39,15,93
39,15,92
39,15,91
39,15,90
39,15,89
39,15,88
39,15,87
39,15,86
39,15,85
39,15,84
39,15,83
39,15,82
39,15,81
39,15,80
39,15,79
39,15,78
39,15,77
39,15,76
39,15,75
39,15,74
39,15,73
39,15,72
39,15,71
39,15,70
39,15,69
39,15,68
39,15,67
39,15,66
39,15,65
39,15,64
39,15,63
39,15,62
39,15,61
39,15,60
39,15,59
39,15,58
39,15,57
39,15,56
39,15,55
39,15,54
39,15,53
39,15,52
39,15,51
39,15,50
39,15,49
39,15,48
39,15,47
39,15,46
39,15,45
39,15,44
39,15,43
39,15,42
39,15,41
39,15,40
39,15,39
39,15,38
39,15,37
39,15,36
39,15,35
39,15,34
39,15,33
39,15,32
39,15,31
39,15,30
39,15,29
39,15,28
39,15,27
39,15,26
39,15,25
39,15,24
39,15,23
39,15,22
39,15,21
39,15,20
39,15,19
39,15,18
39,15,17
39,15,16
39,15,15
39,15,14
39,15,13
39,15,12
39,15,11
39,15,10
39,15,9
39,15,8
39,15,7
39,15,6
39,15,5
39,15,4
39,15,3
39,16,124
39,16,123
39,16,122
39,16,121
39,16,120
39,16,119
39,16,118
39,16,117
39,16,116
39,16,115
39,16,114
39,16,113
39,16,112
39,16,111
39,16,110
39,16,109
39,16,108
39,16,107
39,16,106
39,16,105
39,16,104
39,16,103
39,16,102
39,16,101
39,16,100
39,16,99
39,16,98
39,16,97
39,16,96
39,16,95
39,16,94
39,16,93
39,16,92
39,16,91
39,16,90
39,16,89
39,16,88
39,16,87
39,16,86
39,16,85
39,16,84
39,16,83
39,16,82
39,16,81
39,16,80
39,16,79
39,16,78
39,16,77
39,16,76
39,16,75
39,16,74
39,16,73
39,16,72
39,16,71
39,16,70
39,16,69
39,16,68
39,16,67
39,16,66
39,16,65
39,16,64
39,16,63
39,16,62
39,16,61
39,16,60
39,16,59
39,16,58
39,16,57
39,16,56
39,16,55
39,16,54
39,16,53
39,16,52
39,16,51
39,16,50
39,16,49
39,16,48
39,16,47
39,16,46
39,16,45
39,16,44
39,16,43
39,16,42
39,16,41
39,16,40
39,16,39
39,16,38
39,16,37
39,16,36
39,16,35
39,16,34
39,16,33
39,16,32
39,16,31
39,16,30
39,16,29
39,16,28
39,16,27
39,16,26
39,16,25
39,16,24
39,16,23
39,16,22
39,16,21
39,16,20
39,16,19
39,16,18
39,16,17
39,16,16
39,16,15
39,16,14
39,16,13
39,16,12
39,16,11
39,16,10
39,16,9
39,16,8
39,16,7
39,16,6
39,16,5
39,16,4
39,16,3
39,17,124
39,17,123
39,17,122
39,17,121
39,17,120
39,17,119
39,17,118
39,17,117
39,17,116
39,17,115
39,17,114
39,17,113
39,17,112
39,17,111
39,17,110
39,17,109
39,17,108
39,17,107
39,17,106
39,17,105
39,17,104
39,17,103
39,17,102
39,17,101
39,17,100
39,17,99
39,17,98
39,17,97
39,17,96
39,17,95
39,17,94
39,17,93
39,17,92
39,17,91
39,17,90
39,17,89
39,17,88
39,17,87
39,17,86
39,17,85
39,17,84
39,17,83
39,17,82
39,17,81
39,17,80
39,17,79
39,17,78
39,17,77
39,17,76
39,17,75
39,17,74
39,17,73
39,17,72
39,17,71
39,17,70
39,17,69
39,17,68
39,17,67
39,17,66
39,17,65
39,17,64
39,17,63
39,17,62
39,17,61
39,17,60
39,17,59
39,17,58
39,17,57
39,17,56
39,17,55
39,17,54
39,17,53
39,17,52
39,17,51
39,17,50
39,17,49
39,17,48
39,17,47
39,17,46
39,17,45
39,17,44
39,17,43
39,17,42
39,17,41
39,17,40
39,17,39
39,17,38
39,17,37
39,17,36
39,17,35
39,17,34
39,17,33
39,17,32
39,17,31
39,17,30
39,17,29
39,17,28
39,17,27
39,17,26
39,17,25
39,17,24
39,17,23
39,17,22
39,17,21
39,17,20
39,17,19
39,17,18
39,17,17
39,17,16
39,17,15
39,17,14
39,17,13
39,17,12
39,17,11
39,17,10
39,17,9
39,17,8
39,17,7
39,17,6
39,17,5
39,17,4
39,17,3
39,18,124
39,18,123
39,18,122
39,18,121
39,18,120
39,18,119
39,18,118
39,18,117
39,18,116
39,18,115
39,18,114
39,18,113
39,18,112
39,18,111
39,18,110
39,18,109
39,18,108
39,18,107
39,18,106
39,18,105
39,18,104
39,18,103
39,18,102
39,18,101
39,18,100
39,18,99
39,18,98
39,18,97
39,18,96
39,18,95
39,18,94
39,18,93
39,18,92
39,18,91
39,18,90
39,18,89
39,18,88
39,18,87
39,18,86
39,18,85
39,18,84
39,18,83
39,18,82
39,18,81
39,18,80
39,18,79
39,18,78
39,18,77
39,18,76
39,18,75
39,18,74
39,18,73
39,18,72
39,18,71
39,18,70
39,18,69
39,18,68
39,18,67
39,18,66
39,18,65
39,18,64
39,18,63
39,18,62
39,18,61
39,18,60
39,18,59
39,18,58
39,18,57
39,18,56
39,18,55
39,18,54
39,18,53
39,18,52
39,18,51
39,18,50
39,18,49
39,18,48
39,18,47
39,18,46
39,18,45
39,18,44
39,18,43
39,18,42
39,18,41
39,18,40
39,18,39
39,18,38
39,18,37
39,18,36
39,18,35
39,18,34
39,18,33
39,18,32
39,18,31
39,18,30
39,18,29
39,18,28
39,18,27
39,18,26
39,18,25
39,18,24
39,18,23
39,18,22
39,18,21
39,18,20
39,18,19
39,18,18
39,18,17
39,18,16
39,18,15
39,18,14
39,18,13
39,18,12
39,18,11
39,18,10
39,18,9
39,18,8
39,18,7
39,18,6
39,18,5
39,18,4
39,18,3
39,19,124
39,19,123
39,19,122
39,19,121
39,19,120
39,19,119
39,19,118
39,19,117
39,19,116
39,19,115
39,19,114
39,19,113
39,19,112
39,19,111
39,19,110
39,19,109
39,19,108
39,19,107
39,19,106
39,19,105
39,19,104
39,19,103
39,19,102
39,19,101
39,19,100
39,19,99
39,19,98
39,19,97
39,19,96
39,19,95
39,19,94
39,19,93
39,19,92
39,19,91
39,19,90
39,19,89
39,19,88
39,19,87
39,19,86
39,19,85
39,19,84
39,19,83
39,19,82
39,19,81
39,19,80
39,19,79
39,19,78
39,19,77
39,19,76
39,19,75
39,19,74
39,19,73
39,19,72
39,19,71
39,19,70
39,19,69
39,19,68
39,19,67
39,19,66
39,19,65
39,19,64
39,19,63
39,19,62
39,19,61
39,19,60
39,19,59
39,19,58
39,19,57
39,19,56
39,19,55
39,19,54
39,19,53
39,19,52
39,19,51
39,19,50
39,19,49
39,19,48
39,19,47
39,19,46
39,19,45
39,19,44
39,19,43
39,19,42
39,19,41
39,19,40
39,19,39
39,19,38
39,19,37
39,19,36
39,19,35
39,19,34
39,19,33
39,19,32
39,19,31
39,19,30
39,19,29
39,19,28
39,19,27
39,19,26
39,19,25
39,19,24
39,19,23
39,19,22
39,19,21
39,19,20
39,19,19
39,19,18
39,19,17
39,19,16
39,19,15
39,19,14
39,19,13
39,19,12
39,19,11
39,19,10
39,19,9
39,19,8
39,19,7
39,19,6
39,19,5
39,19,4
39,19,3
39,20,124
39,20,123
39,20,122
39,20,121
39,20,120
39,20,119
39,20,118
39,20,117
39,20,116
39,20,115
39,20,114
39,20,113
39,20,112
39,20,111
39,20,110
39,20,109
39,20,108
39,20,107
39,20,106
39,20,105
39,20,104
39,20,103
39,20,102
39,20,101
39,20,100
39,20,99
39,20,98
39,20,97
39,20,96
39,20,95
39,20,94
39,20,93
39,20,92
39,20,91
39,20,90
39,20,89
39,20,88
39,20,87
39,20,86
39,20,85
39,20,84
39,20,83
39,20,82
39,20,81
39,20,80
39,20,79
39,20,78
39,20,77
39,20,76
39,20,75
39,20,74
39,20,73
39,20,72
39,20,71
39,20,70
39,20,69
39,20,68
39,20,67
39,20,66
39,20,65
39,20,64
39,20,63
39,20,62
39,20,61
39,20,60
39,20,59
39,20,58
39,20,57
39,20,56
39,20,55
39,20,54
39,20,53
39,20,52
39,20,51
39,20,50
39,20,49
39,20,48
39,20,47
39,20,46
39,20,45
39,20,44
39,20,43
39,20,42
39,20,41
39,20,40
39,20,39
39,20,38
39,20,37
39,20,36
39,20,35
39,20,34
39,20,33
39,20,32
39,20,31
39,20,30
39,20,29
39,20,28
39,20,27
39,20,26
39,20,25
39,20,24
39,20,23
39,20,22
39,20,21
39,20,20
39,20,19
39,20,18
39,20,17
39,20,16
39,20,15
39,20,14
39,20,13
39,20,12
39,20,11
39,20,10
39,20,9
39,20,8
39,20,7
39,20,6
39,20,5
39,20,4
39,20,3
39,21,124
39,21,123
39,21,122
39,21,121
39,21,120
39,21,119
39,21,118
39,21,117
39,21,116
39,21,115
39,21,114
39,21,113
39,21,112
39,21,111
39,21,110
39,21,109
39,21,108
39,21,107
39,21,106
39,21,105
39,21,104
39,21,103
39,21,102
39,21,101
39,21,100
39,21,99
39,21,98
39,21,97
39,21,96
39,21,95
39,21,94
39,21,93
39,21,92
39,21,91
39,21,90
39,21,89
39,21,88
39,21,87
39,21,86
39,21,85
39,21,84
39,21,83
39,21,82
39,21,81
39,21,80
39,21,79
39,21,78
39,21,77
39,21,76
39,21,75
39,21,74
39,21,73
39,21,72
39,21,71
39,21,70
39,21,69
39,21,68
39,21,67
39,21,66
39,21,65
39,21,64
39,21,63
39,21,62
39,21,61
39,21,60
39,21,59
39,21,58
39,21,57
39,21,56
39,21,55
39,21,54
39,21,53
39,21,52
39,21,51
39,21,50
39,21,49
39,21,48
39,21,47
39,21,46
39,21,45
39,21,44
39,21,43
39,21,42
39,21,41
39,21,40
39,21,39
39,21,38
39,21,37
39,21,36
39,21,35
39,21,34
39,21,33
39,21,32
39,21,31
39,21,30
39,21,29
39,21,28
39,21,27
39,21,26
39,21,25
39,21,24
39,21,23
39,21,22
39,21,21
39,21,20
39,21,19
39,21,18
39,21,17
39,21,16
39,21,15
39,21,14
39,21,13
39,21,12
39,21,11
39,21,10
39,21,9
39,21,8
39,21,7
39,21,6
39,21,5
39,21,4
39,21,3
39,22,124
39,22,123
39,22,122
39,22,121
39,22,120
39,22,119
39,22,118
39,22,117
39,22,116
39,22,115
39,22,114
39,22,113
39,22,112
39,22,111
39,22,110
39,22,109
39,22,108
39,22,107
39,22,106
39,22,105
39,22,104
39,22,103
39,22,102
39,22,101
39,22,100
39,22,99
39,22,98
39,22,97
39,22,96
39,22,95
39,22,94
39,22,93
39,22,92
39,22,91
39,22,90
39,22,89
39,22,88
39,22,87
39,22,86
39,22,85
39,22,84
39,22,83
39,22,82
39,22,81
39,22,80
39,22,79
39,22,78
39,22,77
39,22,76
39,22,75
39,22,74
39,22,73
39,22,72
39,22,71
39,22,70
39,22,69
39,22,68
39,22,67
39,22,66
39,22,65
39,22,64
39,22,63
39,22,62
39,22,61
39,22,60
39,22,59
39,22,58
39,22,57
39,22,56
39,22,55
39,22,54
39,22,53
39,22,52
39,22,51
39,22,50
39,22,49
39,22,48
39,22,47
39,22,46
39,22,45
39,22,44
39,22,43
39,22,42
39,22,41
39,22,40
39,22,39
39,22,38
39,22,37
39,22,36
39,22,35
39,22,34
39,22,33
39,22,32
39,22,31
39,22,30
39,22,29
39,22,28
39,22,27
39,22,26
39,22,25
39,22,24
39,22,23
39,22,22
39,22,21
39,22,20
39,22,19
39,22,18
39,22,17
39,22,16
39,22,15
39,22,14
39,22,13
39,22,12
39,22,11
39,22,10
39,22,9
39,22,8
39,22,7
39,22,6
39,22,5
39,22,4
39,22,3
39,23,124
39,23,123
39,23,122
39,23,121
39,23,120
39,23,119
39,23,118
39,23,117
39,23,116
39,23,115
39,23,114
39,23,113
39,23,112
39,23,111
39,23,110
39,23,109
39,23,108
39,23,107
39,23,106
39,23,105
39,23,104
39,23,103
39,23,102
39,23,101
39,23,100
39,23,99
39,23,98
39,23,97
39,23,96
39,23,95
39,23,94
39,23,93
39,23,92
39,23,91
39,23,90
39,23,89
39,23,88
39,23,87
39,23,86
39,23,85
39,23,84
39,23,83
39,23,82
39,23,81
39,23,80
39,23,79
39,23,78
39,23,77
39,23,76
39,23,75
39,23,74
39,23,73
39,23,72
39,23,71
39,23,70
39,23,69
39,23,68
39,23,67
39,23,66
39,23,65
39,23,64
39,23,63
39,23,62
39,23,61
39,23,60
39,23,59
39,23,58
39,23,57
39,23,56
39,23,55
39,23,54
39,23,53
39,23,52
39,23,51
39,23,50
39,23,49
39,23,48
39,23,47
39,23,46
39,23,45
39,23,44
39,23,43
39,23,42
39,23,41
39,23,40
39,23,39
39,23,38
39,23,37
39,23,36
39,23,35
39,23,34
39,23,33
39,23,32
39,23,31
39,23,30
39,23,29
39,23,28
39,23,27
39,23,26
39,23,25
39,23,24
39,23,23
39,23,22
39,23,21
39,23,20
39,23,19
39,23,18
39,23,17
39,23,16
39,23,15
39,23,14
39,23,13
39,23,12
39,23,11
39,23,10
39,23,9
39,23,8
39,23,7
39,23,6
39,23,5
39,23,4
39,23,3
39,24,124
39,24,123
39,24,122
39,24,121
39,24,120
39,24,119
39,24,118
39,24,117
39,24,116
39,24,115
39,24,114
39,24,113
39,24,112
39,24,111
39,24,110
39,24,109
39,24,108
39,24,107
39,24,106
39,24,105
39,24,104
39,24,103
39,24,102
39,24,101
39,24,100
39,24,99
39,24,98
39,24,97
39,24,96
39,24,95
39,24,94
39,24,93
39,24,92
39,24,91
39,24,90
39,24,89
39,24,88
39,24,87
39,24,86
39,24,85
39,24,84
39,24,83
39,24,82
39,24,81
39,24,80
39,24,79
39,24,78
39,24,77
39,24,76
39,24,75
39,24,74
39,24,73
39,24,72
39,24,71
39,24,70
39,24,69
39,24,68
39,24,67
39,24,66
39,24,65
39,24,64
39,24,63
39,24,62
39,24,61
39,24,60
39,24,59
39,24,58
39,24,57
39,24,56
39,24,55
39,24,54
39,24,53
39,24,52
39,24,51
39,24,50
39,24,49
39,24,48
39,24,47
39,24,46
39,24,45
39,24,44
39,24,43
39,24,42
39,24,41
39,24,40
39,24,39
39,24,38
39,24,37
39,24,36
39,24,35
39,24,34
39,24,33
39,24,32
39,24,31
39,24,30
39,24,29
39,24,28
39,24,27
39,24,26
39,24,25
39,24,24
39,24,23
39,24,22
39,24,21
39,24,20
39,24,19
39,24,18
39,24,17
39,24,16
39,24,15
39,24,14
39,24,13
39,24,12
39,24,11
39,24,10
39,24,9
39,24,8
39,24,7
39,24,6
39,24,5
39,24,4
39,24,3
39,25,124
39,25,123
39,25,122
39,25,121
39,25,120
39,25,119
39,25,118
39,25,117
39,25,116
39,25,115
39,25,114
39,25,113
39,25,112
39,25,111
39,25,110
39,25,109
39,25,108
39,25,107
39,25,106
39,25,105
39,25,104
39,25,103
39,25,102
39,25,101
39,25,100
39,25,99
39,25,98
39,25,97
39,25,96
39,25,95
39,25,94
39,25,93
39,25,92
39,25,91
39,25,90
39,25,89
39,25,88
39,25,87
39,25,86
39,25,85
39,25,84
39,25,83
39,25,82
39,25,81
39,25,80
39,25,79
39,25,78
39,25,77
39,25,76
39,25,75
39,25,74
39,25,73
39,25,72
39,25,71
39,25,70
39,25,69
39,25,68
39,25,67
39,25,66
39,25,65
39,25,64
39,25,63
39,25,62
39,25,61
39,25,60
39,25,59
39,25,58
39,25,57
39,25,56
39,25,55
39,25,54
39,25,53
39,25,52
39,25,51
39,25,50
39,25,49
39,25,48
39,25,47
39,25,46
39,25,45
39,25,44
39,25,43
39,25,42
39,25,41
39,25,40
39,25,39
39,25,38
39,25,37
39,25,36
39,25,35
39,25,34
39,25,33
39,25,32
39,25,31
39,25,30
39,25,29
39,25,28
39,25,27
39,25,26
39,25,25
39,25,24
39,25,23
39,25,22
39,25,21
39,25,20
39,25,19
39,25,18
39,25,17
39,25,16
39,25,15
39,25,14
39,25,13
39,25,12
39,25,11
39,25,10
39,25,9
39,25,8
39,25,7
39,25,6
39,25,5
39,25,4
39,25,3
39,26,124
39,26,123
39,26,122
39,26,121
39,26,120
39,26,119
39,26,118
39,26,117
39,26,116
39,26,115
39,26,114
39,26,113
39,26,112
39,26,111
39,26,110
39,26,109
39,26,108
39,26,107
39,26,106
39,26,105
39,26,104
39,26,103
39,26,102
39,26,101
39,26,100
39,26,99
39,26,98
39,26,97
39,26,96
39,26,95
39,26,94
39,26,93
39,26,92
39,26,91
39,26,90
39,26,89
39,26,88
39,26,87
39,26,86
39,26,85
39,26,84
39,26,83
39,26,82
39,26,81
39,26,80
39,26,79
39,26,78
39,26,77
39,26,76
39,26,75
39,26,74
39,26,73
39,26,72
39,26,71
39,26,70
39,26,69
39,26,68
39,26,67
39,26,66
39,26,65
39,26,64
39,26,63
39,26,62
39,26,61
39,26,60
39,26,59
39,26,58
39,26,57
39,26,56
39,26,55
39,26,54
39,26,53
39,26,52
39,26,51
39,26,50
39,26,49
39,26,48
39,26,47
39,26,46
39,26,45
39,26,44
39,26,43
39,26,42
39,26,41
39,26,40
39,26,39
39,26,38
39,26,37
39,26,36
39,26,35
39,26,34
39,26,33
39,26,32
39,26,31
39,26,30
39,26,29
39,26,28
39,26,27
39,26,26
39,26,25
39,26,24
39,26,23
39,26,22
39,26,21
39,26,20
39,26,19
39,26,18
39,26,17
39,26,16
39,26,15
39,26,14
39,26,13
39,26,12
39,26,11
39,26,10
39,26,9
39,26,8
39,26,7
39,26,6
39,26,5
39,26,4
39,26,3
39,27,124
39,27,123
39,27,122
39,27,121
39,27,120
39,27,119
39,27,118
39,27,117
39,27,116
39,27,115
39,27,114
39,27,113
39,27,112
39,27,111
39,27,110
39,27,109
39,27,108
39,27,107
39,27,106
39,27,105
39,27,104
39,27,103
39,27,102
39,27,101
39,27,100
39,27,99
39,27,98
39,27,97
39,27,96
39,27,95
39,27,94
39,27,93
39,27,92
39,27,91
39,27,90
39,27,89
39,27,88
39,27,87
39,27,86
39,27,85
39,27,84
39,27,83
39,27,82
39,27,81
39,27,80
39,27,79
39,27,78
39,27,77
39,27,76
39,27,75
39,27,74
39,27,73
39,27,72
39,27,71
39,27,70
39,27,69
39,27,68
39,27,67
39,27,66
39,27,65
39,27,64
39,27,63
39,27,62
39,27,61
39,27,60
39,27,59
39,27,58
39,27,57
39,27,56
39,27,55
39,27,54
39,27,53
39,27,52
39,27,51
39,27,50
39,27,49
39,27,48
39,27,47
39,27,46
39,27,45
39,27,44
39,27,43
39,27,42
39,27,41
39,27,40
39,27,39
39,27,38
39,27,37
39,27,36
39,27,35
39,27,34
39,27,33
39,27,32
39,27,31
39,27,30
39,27,29
39,27,28
39,27,27
39,27,26
39,27,25
39,27,24
39,27,23
39,27,22
39,27,21
39,27,20
39,27,19
39,27,18
39,27,17
39,27,16
39,27,15
39,27,14
39,27,13
39,27,12
39,27,11
39,27,10
39,27,9
39,27,8
39,27,7
39,27,6
39,27,5
39,27,4
39,27,3
39,28,124
39,28,123
39,28,122
39,28,121
39,28,120
39,28,119
39,28,118
39,28,117
39,28,116
39,28,115
39,28,114
39,28,113
39,28,112
39,28,111
39,28,110
39,28,109
39,28,108
39,28,107
39,28,106
39,28,105
39,28,104
39,28,103
39,28,102
39,28,101
39,28,100
39,28,99
39,28,98
39,28,97
39,28,96
39,28,95
39,28,94
39,28,93
39,28,92
39,28,91
39,28,90
39,28,89
39,28,88
39,28,87
39,28,86
39,28,85
39,28,84
39,28,83
39,28,82
39,28,81
39,28,80
39,28,79
39,28,78
39,28,77
39,28,76
39,28,75
39,28,74
39,28,73
39,28,72
39,28,71
39,28,70
39,28,69
39,28,68
39,28,67
39,28,66
39,28,65
39,28,64
39,28,63
39,28,62
39,28,61
39,28,60
39,28,59
39,28,58
39,28,57
39,28,56
39,28,55
39,28,54
39,28,53
39,28,52
39,28,51
39,28,50
39,28,49
39,28,48
39,28,47
39,28,46
39,28,45
39,28,44
39,28,43
39,28,42
39,28,41
39,28,40
39,28,39
39,28,38
39,28,37
39,28,36
39,28,35
39,28,34
39,28,33
39,28,32
39,28,31
39,28,30
39,28,29
39,28,28
39,28,27
39,28,26
39,28,25
39,28,24
39,28,23
39,28,22
39,28,21
39,28,20
39,28,19
39,28,18
39,28,17
39,28,16
39,28,15
39,28,14
39,28,13
39,28,12
39,28,11
39,28,10
39,28,9
39,28,8
39,28,7
39,28,6
39,28,5
39,28,4
39,28,3
39,29,124
39,29,123
39,29,122
39,29,121
39,29,120
39,29,119
39,29,118
39,29,117
39,29,116
39,29,115
39,29,114
39,29,113
39,29,112
39,29,111
39,29,110
39,29,109
39,29,108
39,29,107
39,29,106
39,29,105
39,29,104
39,29,103
39,29,102
39,29,101
39,29,100
39,29,99
39,29,98
39,29,97
39,29,96
39,29,95
39,29,94
39,29,93
39,29,92
39,29,91
39,29,90
39,29,89
39,29,88
39,29,87
39,29,86
39,29,85
39,29,84
39,29,83
39,29,82
39,29,81
39,29,80
39,29,79
39,29,78
39,29,77
39,29,76
39,29,75
39,29,74
39,29,73
39,29,72
39,29,71
39,29,70
39,29,69
39,29,68
39,29,67
39,29,66
39,29,65
39,29,64
39,29,63
39,29,62
39,29,61
39,29,60
39,29,59
39,29,58
39,29,57
39,29,56
39,29,55
39,29,54
39,29,53
39,29,52
39,29,51
39,29,50
39,29,49
39,29,48
39,29,47
39,29,46
39,29,45
39,29,44
39,29,43
39,29,42
39,29,41
39,29,40
39,29,39
39,29,38
39,29,37
39,29,36
39,29,35
39,29,34
39,29,33
39,29,32
39,29,31
39,29,30
39,29,29
39,29,28
39,29,27
39,29,26
39,29,25
39,29,24
39,29,23
39,29,22
39,29,21
39,29,20
39,29,19
39,29,18
39,29,17
39,29,16
39,29,15
39,29,14
39,29,13
39,29,12
39,29,11
39,29,10
39,29,9
39,29,8
39,29,7
39,29,6
39,29,5
39,29,4
39,29,3
39,30,124
39,30,123
39,30,122
39,30,121
39,30,120
39,30,119
39,30,118
39,30,117
39,30,116
39,30,115
39,30,114
39,30,113
39,30,112
39,30,111
39,30,110
39,30,109
39,30,108
39,30,107
39,30,106
39,30,105
39,30,104
39,30,103
39,30,102
39,30,101
39,30,100
39,30,99
39,30,98
39,30,97
39,30,96
39,30,95
39,30,94
39,30,93
39,30,92
39,30,91
39,30,90
39,30,89
39,30,88
39,30,87
39,30,86
39,30,85
39,30,84
39,30,83
39,30,82
39,30,81
39,30,80
39,30,79
39,30,78
39,30,77
39,30,76
39,30,75
39,30,74
39,30,73
39,30,72
39,30,71
39,30,70
39,30,69
39,30,68
39,30,67
39,30,66
39,30,65
39,30,64
39,30,63
39,30,62
39,30,61
39,30,60
39,30,59
39,30,58
39,30,57
39,30,56
39,30,55
39,30,54
39,30,53
39,30,52
39,30,51
39,30,50
39,30,49
39,30,48
39,30,47
39,30,46
39,30,45
39,30,44
39,30,43
39,30,42
39,30,41
39,30,40
39,30,39
39,30,38
39,30,37
39,30,36
39,30,35
39,30,34
39,30,33
39,30,32
39,30,31
39,30,30
39,30,29
39,30,28
39,30,27
39,30,26
39,30,25
39,30,24
39,30,23
39,30,22
39,30,21
39,30,20
39,30,19
39,30,18
39,30,17
39,30,16
39,30,15
39,30,14
39,30,13
39,30,12
39,30,11
39,30,10
39,30,9
39,30,8
39,30,7
39,30,6
39,30,5
39,30,4
39,30,3
39,31,124
39,31,123
39,31,122
39,31,121
39,31,120
39,31,119
39,31,118
39,31,117
39,31,116
39,31,115
39,31,114
39,31,113
39,31,112
39,31,111
39,31,110
39,31,109
39,31,108
39,31,107
39,31,106
39,31,105
39,31,104
39,31,103
39,31,102
39,31,101
39,31,100
39,31,99
39,31,98
39,31,97
39,31,96
39,31,95
39,31,94
39,31,93
39,31,92
39,31,91
39,31,90
39,31,89
39,31,88
39,31,87
39,31,86
39,31,85
39,31,84
39,31,83
39,31,82
39,31,81
39,31,80
39,31,79
39,31,78
39,31,77
39,31,76
39,31,75
39,31,74
39,31,73
39,31,72
39,31,71
39,31,70
39,31,69
39,31,68
39,31,67
39,31,66
39,31,65
39,31,64
39,31,63
39,31,62
39,31,61
39,31,60
39,31,59
39,31,58
39,31,57
39,31,56
39,31,55
39,31,54
39,31,53
39,31,52
39,31,51
39,31,50
39,31,49
39,31,48
39,31,47
39,31,46
39,31,45
39,31,44
39,31,43
39,31,42
39,31,41
39,31,40
39,31,39
39,31,38
39,31,37
39,31,36
39,31,35
39,31,34
39,31,33
39,31,32
39,31,31
39,31,30
39,31,29
39,31,28
39,31,27
39,31,26
39,31,25
39,31,24
39,31,23
39,31,22
39,31,21
39,31,20
39,31,19
39,31,18
39,31,17
39,31,16
39,31,15
39,31,14
39,31,13
39,31,12
39,31,11
39,31,10
39,31,9
39,31,8
39,31,7
39,31,6
39,31,5
39,31,4
39,31,3
39,32,124
39,32,123
39,32,122
39,32,121
39,32,120
39,32,119
39,32,118
39,32,117
39,32,116
39,32,115
39,32,114
39,32,113
39,32,112
39,32,111
39,32,110
39,32,109
39,32,108
39,32,107
39,32,106
39,32,105
39,32,104
39,32,103
39,32,102
39,32,101
39,32,100
39,32,99
39,32,98
39,32,97
39,32,96
39,32,95
39,32,94
39,32,93
39,32,92
39,32,91
39,32,90
39,32,89
39,32,88
39,32,87
39,32,86
39,32,85
39,32,84
39,32,83
39,32,82
39,32,81
39,32,80
39,32,79
39,32,78
39,32,77
39,32,76
39,32,75
39,32,74
39,32,73
39,32,72
39,32,71
39,32,70
39,32,69
39,32,68
39,32,67
39,32,66
39,32,65
39,32,64
39,32,63
39,32,62
39,32,61
39,32,60
39,32,59
39,32,58
39,32,57
39,32,56
